"citizen_dr" "merch_dr" "peasants_dr"
"сроду" 0.00326296211700982 0.00217271647498479 0
"срок" 0 0.00289695529997972 0
"ставили" 0 0.00217271647498479 0.00320122927204046
"старается" 0 0.00217271647498479 0.00320122927204046
"старался" 0.00978888635102946 0.00072423882499493 0
"старшим" 0 0.00217271647498479 0.00320122927204046
"стенам" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"стихами" 0 0.00289695529997972 0
"странная" 0.00326296211700982 0 0.00960368781612139
"стрела" 0.00652592423401964 0.00144847764998986 0
"стреляют" 0 0.00289695529997972 0
"струся" 0 0 0.0128049170881619
"судите" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"суду" 0 0.00289695529997972 0
"судьбами" 0 0.00289695529997972 0
"сумерки" 0.00326296211700982 0.00217271647498479 0
"сумнительно" 0.00652592423401964 0.00144847764998986 0
"сунься" 0 0.00144847764998986 0.00640245854408093
"схватил" 0 0.00217271647498479 0.00320122927204046
"сходи" 0 0.00289695529997972 0
"сходят" 0 0.00289695529997972 0
"сцену" 0.00652592423401964 0.00144847764998986 0
"съедят" 0 0.00289695529997972 0
"съездить" 0 0.00289695529997972 0
"съест" 0 0.00217271647498479 0.00320122927204046
"сюртук" 0 0.00289695529997972 0
"сюртука" 0 0.00289695529997972 0
"сядешь" 0.00652592423401964 0.00144847764998986 0
"сяду" 0.00326296211700982 0.00217271647498479 0
"сядь" 0 0.00217271647498479 0.00320122927204046
"такими" 0.00326296211700982 0.00217271647498479 0
"тарантас" 0.00652592423401964 0.00144847764998986 0
"твоими" 0 0.00217271647498479 0.00320122927204046
"театр" 0 0.00289695529997972 0
"театре" 0.00326296211700982 0.00217271647498479 0
"терпел" 0.00652592423401964 0.00144847764998986 0
"тишь" 0 0.00289695529997972 0
"тко" 0 0.00144847764998986 0.00640245854408093
"товарами" 0.0130518484680393 0 0
"толпа" 0 0.00144847764998986 0.00640245854408093
"тонет" 0.00978888635102946 0.00072423882499493 0
"топиться" 0 0.00217271647498479 0.00320122927204046
"торговля" 0 0.00217271647498479 0.00320122927204046
"тороплюсь" 0.00326296211700982 0.00217271647498479 0
"торчит" 0.00652592423401964 0.00144847764998986 0
"тосковать" 0 0.00144847764998986 0.00640245854408093
"трава" 0.00326296211700982 0.00217271647498479 0
"требовать" 0 0.00289695529997972 0
"треплет" 0.00326296211700982 0.00217271647498479 0
"третьего" 0 0.00144847764998986 0.00640245854408093
"трех" 0 0.00289695529997972 0
"тройке" 0.00978888635102946 0.00072423882499493 0
"тронет" 0.00652592423401964 0.00072423882499493 0.00320122927204046
"тронь" 0.00326296211700982 0.00217271647498479 0
"трясет" 0 0.00289695529997972 0
"тута" 0 0.00144847764998986 0.00640245854408093
"тысяча" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"тяжкие" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"тянет" 0 0.00289695529997972 0
"убег" 0.00978888635102946 0 0.00320122927204046
"убежал" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"убежала" 0 0.00072423882499493 0.00960368781612139
"убейте" 0.00326296211700982 0.00072423882499493 0.00640245854408093
"убийца" 0 0.00144847764998986 0.00640245854408093
"убирайся" 0 0.00217271647498479 0.00320122927204046
"уважать" 0 0.00217271647498479 0.00320122927204046
"увез" 0 0.00289695529997972 0
"увидала" 0 0.00289695529997972 0
"увидев" 0 0.00289695529997972 0
"увидите" 0 0.00289695529997972 0
"угла" 0 0.00289695529997972 0
"угоднику" 0.0130518484680393 0 0
"угождать" 0 0.00289695529997972 0
"уголь" 0 0.00072423882499493 0.00960368781612139
"угорелый" 0.00326296211700982 0.00217271647498479 0
"угощение" 0 0.00289695529997972 0
"ударив" 0 0.00072423882499493 0.00960368781612139
"ударили" 0.00652592423401964 0.00144847764998986 0
"удерживая" 0 0.00289695529997972 0
"удивительно" 0.00652592423401964 0.00144847764998986 0
"уезжайте" 0 0.00289695529997972 0
"ужас" 0 0.00217271647498479 0.00320122927204046
"ужасом" 0 0.00289695529997972 0
"указ" 0 0.00289695529997972 0
"улыбкою" 0 0.00144847764998986 0.00640245854408093
"умеем" 0 0.00144847764998986 0.00640245854408093
"умрет" 0 0.00289695529997972 0
"упала" 0 0.00289695529997972 0
"упокой" 0.00978888635102946 0.00072423882499493 0
"услугу" 0.00326296211700982 0.00217271647498479 0
"усмешкой" 0.00326296211700982 0 0.00960368781612139
"успокой" 0.00326296211700982 0.00217271647498479 0
"утешение" 0 0.00289695529997972 0
"утру" 0 0.00072423882499493 0.00960368781612139
"учат" 0 0.00217271647498479 0.00320122927204046
"учитель" 0.00326296211700982 0.00217271647498479 0
"учишь" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"фабрикантам" 0 0.00289695529997972 0
"фабрике" 0.00652592423401964 0.00144847764998986 0
"фабрики" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"федотыча" 0 0.00289695529997972 0
"фонарем" 0 0.00289695529997972 0
"форме" 0.00326296211700982 0.00217271647498479 0
"хвалить" 0.00326296211700982 0.00217271647498479 0
"хватается" 0 0.00217271647498479 0.00320122927204046
"хвостом" 0 0.00289695529997972 0
"хитрости" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"хмельной" 0 0.00289695529997972 0
"хозяйству" 0 0.00289695529997972 0
"холостой" 0.00326296211700982 0.00217271647498479 0
"хорошую" 0 0.00289695529997972 0
"храбрый" 0 0.00289695529997972 0
"христа" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"царю" 0 0.00144847764998986 0.00640245854408093
"цветы" 0 0.00289695529997972 0
"целковый" 0.00652592423401964 0.00144847764998986 0
"целое" 0.00326296211700982 0.00217271647498479 0
"целой" 0 0.00144847764998986 0.00640245854408093
"церемонии" 0 0.00289695529997972 0
"чаем" 0.00978888635102946 0.00072423882499493 0
"часом" 0 0.00144847764998986 0.00640245854408093
"чепчик" 0 0.00289695529997972 0
"чертей" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"честное" 0 0.00217271647498479 0.00320122927204046
"честном" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"честные" 0.00978888635102946 0.00072423882499493 0
"честным" 0 0.00289695529997972 0
"честных" 0 0.00072423882499493 0.00960368781612139
"честью" 0 0.00289695529997972 0
"чиновница" 0.00652592423401964 0.00144847764998986 0
"чистенька" 0 0.00289695529997972 0
"чувствительно" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"чудак" 0 0.00289695529997972 0
"чудо" 0.00326296211700982 0.00217271647498479 0
"чует" 0 0.00144847764998986 0.00640245854408093
"чья" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"шагом" 0.00326296211700982 0.00144847764998986 0.00320122927204046
"шапки" 0 0.00144847764998986 0.00640245854408093
"шатается" 0 0.00217271647498479 0.00320122927204046
"шепотом" 0.00326296211700982 0.00217271647498479 0
"шести" 0 0.00217271647498479 0.00320122927204046
"шибко" 0.00978888635102946 0 0.00320122927204046
"шито" 0 0.00217271647498479 0.00320122927204046
"шляпы" 0 0.00217271647498479 0.00320122927204046
"штраф" 0 0.00289695529997972 0
"шустрого" 0 0.00289695529997972 0
"шутник" 0 0.00289695529997972 0
"шуток" 0 0.00289695529997972 0
"шуты" 0 0.00289695529997972 0
"эдак" 0 0.00289695529997972 0
"эдакое" 0.00326296211700982 0.00217271647498479 0
"эки" 0 0.00144847764998986 0.00640245854408093
"экое" 0.00652592423401964 0 0.00640245854408093
"ядро" 0.0130518484680393 0 0
"яковлева" 0 0 0.0128049170881619
"яковлеву" 0 0 0.0128049170881619
"ix" 0.00978888635102946 0 0
"spellcheck" 0 0.00217271647498479 0
"x" 0.00978888635102946 0 0
"xi" 0.00978888635102946 0 0
"xii" 0.00978888635102946 0 0
"аде" 0 0.00144847764998986 0.00320122927204046
"азартом" 0 0.00217271647498479 0
"аки" 0 0.00072423882499493 0.00640245854408093
"аккордов" 0 0.00217271647498479 0
"александр" 0 0.00217271647498479 0
"алексеев" 0.00978888635102946 0 0
"аленка" 0.00326296211700982 0.00144847764998986 0
"алмазный" 0 0.00217271647498479 0
"америку" 0.00978888635102946 0 0
"ангелы" 0.00326296211700982 0.00144847764998986 0
"антоновне" 0 0.00217271647498479 0
"арестанты" 0 0.00217271647498479 0
"аристарха" 0 0.00217271647498479 0
"армяк" 0.00978888635102946 0 0
"артель" 0 0.00217271647498479 0
"архипу" 0 0.00217271647498479 0
"ассигнации" 0 0.00217271647498479 0
"бабаеву" 0 0.00217271647498479 0
"бабенка" 0.00326296211700982 0.00072423882499493 0.00320122927204046
"бабой" 0 0.00217271647498479 0
"бабушки" 0 0.00217271647498479 0
"бабье" 0.00326296211700982 0 0.00640245854408093
"баловаться" 0 0.00217271647498479 0
"балясникова" 0.00978888635102946 0 0
"барский" 0.00326296211700982 0 0.00640245854408093
"бархатная" 0 0.00217271647498479 0
"барыш" 0 0.00144847764998986 0.00320122927204046
"барышне" 0 0.00217271647498479 0
"баста" 0 0.00072423882499493 0.00640245854408093
"батюшку" 0.00326296211700982 0.00072423882499493 0.00320122927204046
"башка" 0 0.00072423882499493 0.00640245854408093
"бегала" 0 0.00144847764998986 0.00320122927204046
"бегать" 0.00326296211700982 0.00144847764998986 0
"бед" 0.00652592423401964 0.00072423882499493 0
"беден" 0 0.00217271647498479 0
"безвозмездно" 0 0.00217271647498479 0
"безумной" 0 0 0.00960368781612139
"белая" 0.00326296211700982 0.00144847764998986 0
"березы" 0 0.00072423882499493 0.00640245854408093
"беру" 0 0.00217271647498479 0
"беспокоить" 0 0.00144847764998986 0.00320122927204046
"беспрестанно" 0 0.00217271647498479 0
"бесстыжая" 0 0.00072423882499493 0.00640245854408093
"бешено" 0 0.00217271647498479 0
"билет" 0.00652592423401964 0.00072423882499493 0
"благодарил" 0 0 0.00960368781612139
"благодарна" 0.00326296211700982 0.00072423882499493 0.00320122927204046
"благодеяния" 0 0.00217271647498479 0
"благородно" 0.00326296211700982 0.00144847764998986 0
"благородной" 0.00326296211700982 0.00144847764998986 0
"благородному" 0.00326296211700982 0.00144847764998986 0
"благородным" 0 0.00217271647498479 0
"блажной" 0.00978888635102946 0 0
"бледнеет" 0 0.00144847764998986 0.00320122927204046
"бледнея" 0 0 0.00960368781612139
"блонден" 0.00978888635102946 0 0
"бо" 0 0.00144847764998986 0.00320122927204046
"богатая" 0.00978888635102946 0 0
"богатой" 0 0.00217271647498479 0
"божеское" 0.00326296211700982 0.00144847764998986 0
"бойкое" 0 0.00217271647498479 0
"боков" 0.00326296211700982 0.00144847764998986 0
"боковой" 0.00326296211700982 0.00144847764998986 0
"болен" 0 0.00144847764998986 0.00320122927204046
"болтовни" 0 0.00144847764998986 0.00320122927204046
"больших" 0.00326296211700982 0.00144847764998986 0
"большова" 0 0.00217271647498479 0
"бородой" 0.00326296211700982 0.00144847764998986 0
"боясь" 0 0.00217271647498479 0
"брани" 0 0.00217271647498479 0
"бранят" 0 0.00217271647498479 0
"бродишь" 0 0.00217271647498479 0
"бросать" 0 0.00217271647498479 0
"бросаются" 0.00326296211700982 0.00144847764998986 0
"бросивши" 0 0.00144847764998986 0.00320122927204046
"бросила" 0 0.00217271647498479 0
"бросилась" 0 0.00217271647498479 0
"бросьте" 0.00652592423401964 0.00072423882499493 0
"брюках" 0.00978888635102946 0 0
"бульваре" 0 0.00217271647498479 0
"бумага" 0 0.00217271647498479 0
"бумажке" 0.00326296211700982 0.00072423882499493 0.00320122927204046
"бывали" 0.00326296211700982 0.00144847764998986 0
"былинка" 0 0.00217271647498479 0
"бью" 0.00652592423401964 0 0.00320122927204046
"бюро" 0 0.00217271647498479 0
"важности" 0.00326296211700982 0.00144847764998986 0
"ванюху" 0 0 0.00960368781612139
"варваре" 0 0.00217271647498479 0
"ведает" 0.00652592423401964 0.00072423882499493 0
"ведешь" 0 0.00072423882499493 0.00640245854408093
"ведите" 0 0.00144847764998986 0.00320122927204046
"везут" 0.00652592423401964 0 0.00320122927204046
"века" 0.00326296211700982 0.00144847764998986 0
"веков" 0.00326296211700982 0.00144847764998986 0
